name,Z1,Z11,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z12,Z2,France,Ireland,France1,France2,N. Ireland,Netherlands,Belgium,Norway,Denmark,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,,
02/02/2023 0:30,47.09997291,806.1549101,275.5641203,611.5917842,1092.314996,2460.802146,5954.549638,151.3934419,4983.90875,11799.81137,4276.987613,427.8376883,138,0,818,428,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 1:00,47.10168869,806.1842771,275.5741588,611.6140637,1092.354787,2460.891789,5954.766555,151.398957,4984.090307,11800.24123,4277.143418,427.8532739,182,0,884,482,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 1:30,46.73279524,799.8703613,273.4159026,606.8239928,1083.799626,2441.618449,5908.129704,150.2132229,4945.055649,11707.82348,4243.645464,424.5023904,182,0,892,486,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 2:00,45.95039796,786.4789862,268.8383923,596.6645868,1065.654726,2400.741039,5809.216198,147.6983633,4862.265864,11511.8119,4172.59864,417.3954002,104,0,1118,490,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 2:30,46.42395421,794.5842921,271.6089906,602.8137011,1076.637165,2425.482629,5869.0849,149.2205151,4912.37547,11630.45048,4215.600665,421.6969995,102,0,1124,490,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 3:00,46.00358725,787.3893647,269.1495827,597.3552483,1066.888262,2403.519985,5815.940583,147.8693295,4867.894117,11525.13724,4177.428577,417.8785509,196,0,1044,690,0,0,114,0,0,,,,,,,,,,,,,,
02/02/2023 3:30,45.89549288,785.5392404,268.5171634,595.951646,1064.381401,2397.872448,5802.274901,147.5218819,4856.456054,11498.0567,4167.612897,416.8966641,216,0,1066,710,0,0,128,0,0,,,,,,,,,,,,,,
02/02/2023 4:00,44.86602279,767.91901,262.4941234,582.5840067,1040.506532,2344.086383,5672.125551,144.2128562,4747.522128,11240.14672,4074.130235,407.5453612,572,0,1720,944,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 4:30,44.87460172,768.0658453,262.5443154,582.6954037,1040.70549,2344.5346,5673.210129,144.2404314,4748.42991,11242.29597,4074.909257,407.6232888,602,0,1748,954,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 5:00,45.01529596,770.4739434,263.3674642,584.5223144,1043.968388,2351.885361,5690.997207,144.6926649,4763.317546,11277.54367,4087.685222,408.9013001,882,0,1618,860,0,0,140,0,0,,,,,,,,,,,,,,
02/02/2023 5:30,46.02760823,787.8005033,269.2901202,597.6671598,1067.445341,2404.774994,5818.977401,147.9465402,4870.435909,11531.15514,4179.60984,418.0967479,890,0,1610,848,0,0,140,0,0,,,,,,,,,,,,,,
02/02/2023 6:00,49.80404772,852.4373822,291.3846387,646.7041172,1155.026316,2602.080211,6296.408595,160.0851495,5270.041867,12477.25492,4522.535406,452.4004436,750,0,1528,686,0,0,52,0,0,,,,,,,,,,,,,,
02/02/2023 6:30,54.51902077,933.1380376,318.9701621,707.9279059,1264.37321,2848.420391,6892.492615,175.2404873,5768.959256,13658.48263,4950.686001,495.2294105,738,0,1506,666,0,0,48,0,0,,,,,,,,,,,,,,
02/02/2023 7:00,59.7058343,1021.914632,349.3162455,775.2785293,1384.662752,3119.412519,7548.228419,191.9124619,6317.804695,14957.91907,5421.682815,542.3443911,634,0,1028,424,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 7:30,62.32068836,1066.670017,364.6147673,809.2323336,1445.304917,3256.029125,7878.807766,200.3173874,6594.496872,15613.01041,5659.128778,566.0967001,628,0,952,382,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 8:00,64.77597455,1108.694267,378.9797179,841.1141537,1502.246477,3384.308892,8189.213964,208.2094138,6854.30429,16228.12571,5882.084927,588.3995573,574,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 8:30,66.06281217,1130.719555,386.5085178,857.823703,1532.090062,3451.541474,8351.90065,212.3456958,6990.471699,16550.51318,5998.938256,600.0886859,572,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 9:00,68.06684731,1165.02027,398.2333692,883.8460411,1578.56647,3556.245015,8605.25805,218.787266,7202.529745,17052.57794,6180.917838,618.2925552,104,0,0,0,22,0,50,0,0,,,,,,,,,,,,,,
02/02/2023 9:30,68.54726668,1173.243044,401.0441212,890.0842728,1589.708076,3581.345179,8665.994412,220.3314779,7253.365578,17172.93593,6224.543082,622.6564965,82,0,0,0,84,0,56,0,0,,,,,,,,,,,,,,
02/02/2023 10:00,68.44946703,1171.569122,400.4719323,888.8143471,1587.439963,3576.235502,8653.630224,220.0171205,7243.016855,17148.43447,6215.662229,621.7681228,318,0,36,228,0,0,52,0,0,,,,,,,,,,,,,,
02/02/2023 10:30,68.19896264,1167.281533,399.006326,885.5615548,1581.630412,3563.14756,8621.96055,219.2119242,7216.509599,17085.67638,6192.914781,619.4926391,334,44,54,256,12,0,50,0,0,,,,,,,,,,,,,,
02/02/2023 11:00,67.8489428,1161.290655,396.9584923,881.0165574,1573.512958,3544.860298,8577.709771,218.0868555,7179.472064,16997.98699,6161.130675,616.3131962,512,0,344,340,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 11:30,68.09773141,1165.548877,398.4140603,884.2470703,1579.282717,3557.858597,8609.16253,218.8865368,7205.797762,17060.31523,6183.722318,618.5730944,520,0,166,346,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 12:00,67.98792127,1163.669386,397.7716027,882.8211887,1576.736064,3552.121417,8595.279932,218.5335739,7194.178143,17032.80484,6173.750835,617.575622,464,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 12:30,67.4954914,1155.241042,394.8905819,876.4270013,1565.315919,3526.393748,8533.025161,216.9507566,7142.071415,16909.4379,6129.034961,613.1025822,462,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 13:00,67.0802718,1148.134216,392.4612891,871.0353866,1555.686389,3504.700036,8480.53159,215.6161162,7098.134731,16805.41421,6091.330288,609.3308901,448,0,240,0,0,0,0,2,0,,,,,,,,,,,,,,
02/02/2023 13:30,66.35621115,1135.741321,388.2250842,861.6334803,1538.894398,3466.870502,8388.993215,213.2887682,7021.517868,16624.01751,6025.580814,602.7538072,452,0,258,0,0,0,0,22,0,,,,,,,,,,,,,,
02/02/2023 14:00,66.03364386,1130.220315,386.3378651,857.4449532,1531.413607,3450.017535,8348.213086,212.2519401,6987.385237,16543.20573,5996.289581,599.8237323,554,0,516,0,0,0,0,198,0,,,,,,,,,,,,,,
02/02/2023 14:30,65.5600876,1122.115009,383.5672666,851.2958391,1520.431168,3425.275946,8288.344384,210.7297884,6937.275631,16424.56713,5953.287556,595.522133,558,0,526,0,0,0,0,216,0,,,,,,,,,,,,,,
02/02/2023 15:00,65.40223552,1119.413241,382.6437337,849.2461343,1516.770356,3417.028749,8268.388151,210.2224044,6920.572428,16385.02094,5938.953548,594.0882664,588,0,736,106,0,0,0,76,0,,,,,,,,,,,,,,
02/02/2023 15:30,66.32875861,1135.271448,388.0644699,861.2770098,1538.257735,3465.436208,8385.522565,213.2005276,7018.612963,16617.13992,6023.087944,602.504439,590,0,742,114,0,0,0,62,0,,,,,,,,,,,,,,
02/02/2023 16:00,67.45088103,1154.477499,394.6295836,875.8477368,1564.281342,3524.063019,8527.385355,216.8073655,7137.350944,16898.2618,6124.984046,612.697359,128,0,274,0,0,0,0,10,0,,,,,,,,,,,,,,
02/02/2023 16:30,68.71198191,1176.062281,402.0078075,892.2230952,1593.528055,3589.95095,8686.818309,220.860922,7270.795005,17214.20152,6239.500306,624.1527051,108,0,260,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 17:00,71.88789716,1230.420692,420.5888862,933.462263,1667.182022,3755.880962,9088.329051,231.0692664,7606.856173,18009.85381,6527.894321,653.0014741,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 17:30,72.61538937,1242.872322,424.8451676,942.9087281,1684.053595,3793.889781,9180.301257,233.4076446,7683.836148,18192.1102,6593.955402,659.609728,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 18:00,71.73519243,1227.807025,419.6954684,931.4793964,1663.640583,3747.902695,9069.023563,230.5784276,7590.69764,17971.59715,6514.027726,651.6143642,0,0,0,306,0,0,236,0,0,,,,,,,,,,,,,,
02/02/2023 18:30,70.80866934,1211.948818,414.2747325,919.4485209,1642.153202,3699.495236,8951.889149,227.6003044,7492.657106,17739.47818,6429.89333,643.1981917,0,0,0,330,0,0,244,0,0,,,,,,,,,,,,,,
02/02/2023 19:00,69.14092778,1183.404044,404.5174075,897.7929449,1603.475916,3612.361811,8741.047204,222.2396827,7316.184144,17321.66401,6278.451416,628.0490811,0,0,604,292,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 19:30,67.078556,1148.104849,392.4512506,871.0131071,1555.646597,3504.610392,8480.314673,215.6106012,7097.953174,16804.98436,6091.174483,609.3153045,0,0,644,290,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 20:00,64.65930128,1106.697308,378.2971066,839.5991545,1499.540659,3378.213138,8174.463704,207.8343907,6841.958443,16198.8959,5871.490226,587.339743,0,0,212,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 20:30,62.36015138,1067.34546,364.8456505,809.7447597,1446.22012,3258.090924,7883.796824,200.4442332,6598.672672,15622.89696,5662.712281,566.4551668,0,0,196,0,0,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 21:00,59.14305731,1012.282239,346.0236503,767.9708865,1371.611157,3090.009469,7477.080108,190.103528,6258.254147,14816.92828,5370.578959,537.2323456,80,8,246,208,60,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 21:30,56.36691962,964.7663512,329.7815191,731.9228188,1307.228598,2944.96638,7126.110697,181.1801886,5964.495655,14121.43103,5118.48738,512.014999,130,110,294,242,194,0,0,0,0,,,,,,,,,,,,,,
02/02/2023 22:00,52.50297516,898.6317529,307.1750422,681.749612,1217.61826,2743.089346,6637.616806,168.7603119,5555.630313,13153.4089,4767.615787,476.9164425,652,18,1360,586,132,0,86,0,0,,,,,,,,,,,,,,
02/02/2023 22:30,50.78376008,869.2059681,297.1165652,659.4256541,1177.747231,2653.266617,6420.267394,163.2342391,5373.710655,12722.69924,4611.49974,461.2997668,688,76,1432,616,248,0,96,0,0,,,,,,,,,,,,,,
02/02/2023 23:00,48.37480006,827.9746288,283.0226516,628.1453778,1121.88004,2527.407224,6115.717916,155.4911189,5118.805264,12119.18989,4392.75031,439.4177184,1000,134,1744,894,260,0,164,0,0,,,,,,,,,,,,,,
02/02/2023 23:30,48.0796853,822.9234961,281.2960468,624.3133211,1115.035911,2511.988551,6078.408436,154.5425314,5087.577538,12045.2557,4365.951946,436.7370115,1000,264,1756,908,310,0,166,0,0,,,,,,,,,,,,,,
03/02/2023 0:00,47.76226534,817.4905916,279.4389428,620.1916324,1107.674494,2495.404514,6038.279054,153.5222485,5053.989576,11965.73346,4337.128126,433.8536931,1000,396,2000,968,440,0,270,0,0,,,,,,,,,,,,,,
03/02/2023 0:30,48.35592643,827.6515912,282.9122292,627.9003044,1121.442335,2526.421146,6113.331844,155.4304534,5116.808142,12114.46155,4391.036461,439.2462778,1000,308,2000,972,408,0,270,0,0,,,,,,,,,,,,,,
03/02/2023 1:00,47.68505509,816.1690744,278.9872147,619.1890593,1105.883879,2491.37056,6028.517851,153.2740716,5045.819532,11946.39021,4330.116926,433.1523454,994,408,1948,968,450,0,214,0,0,,,,,,,,,,,,,,
03/02/2023 1:30,46.54405905,796.6399857,272.3116786,604.373259,1079.422567,2431.75767,5884.26899,149.6065682,4925.084428,11660.53999,4226.506975,422.7879848,992,500,1946,968,450,0,214,0,0,,,,,,,,,,,,,,
03/02/2023 2:00,45.79254588,783.7772175,267.9148595,594.6148822,1061.993914,2392.493842,5789.259965,147.1909794,4845.562662,11472.2657,4158.264632,415.9615338,972,500,2000,1000,450,0,334,0,0,,,,,,,,,,,,,,
03/02/2023 2:30,45.23834781,774.2916601,264.6724562,587.4186362,1049.141276,2363.53901,5719.196232,145.4096205,4786.919898,11333.42416,4107.939797,410.9274158,972,500,2000,1000,450,0,336,0,0,,,,,,,,,,,,,,
03/02/2023 3:00,44.63439202,763.9544582,261.1389395,579.5762878,1035.134687,2331.984518,5642.841947,143.4683254,4723.011992,11182.11697,4053.096636,405.4413181,970,500,1994,842,450,0,202,0,0,,,,,,,,,,,,,,
03/02/2023 3:30,43.55859575,745.5413174,254.8448626,565.6071045,1010.18545,2275.778079,5506.835877,140.0103934,4609.176039,10912.60104,3955.407254,395.6692067,970,500,1994,834,450,0,202,0,0,,,,,,,,,,,,,,
03/02/2023 4:00,42.82424042,732.9722196,250.5484272,556.0715218,993.1547112,2237.410686,5413.996008,137.6499551,4531.469837,10728.62526,3888.722956,388.9986107,1000,500,1848,996,450,0,432,0,0,,,,,,,,,,,,,,
03/02/2023 4:30,42.51025205,727.5980494,248.7114001,551.9943917,985.8728765,2221.005937,5374.300457,136.6407024,4498.244989,10649.96272,3860.210743,386.1464633,1000,382,1844,1000,450,0,432,0,0,,,,,,,,,,,,,,
03/02/2023 5:00,43.13136568,738.2289217,252.345301,560.0595341,1000.27738,2253.456863,5452.823898,138.6371478,4563.968459,10805.5684,3916.611949,391.788416,942,228,2000,830,380,0,722,0,0,,,,,,,,,,,,,,
03/02/2023 5:30,43.74561617,748.7423259,255.9390481,568.0355591,1014.522718,2285.549214,5530.479677,140.6115332,4628.965702,10959.45469,3972.389937,397.3680267,938,76,2000,820,230,0,726,0,0,,,,,,,,,,,,,,
03/02/2023 6:00,48.0162013,821.8369152,280.9246259,623.4889834,1113.563628,2508.671743,6070.382559,154.3384749,5080.859946,12029.35125,4360.187183,436.1603479,630,0,1152,416,216,0,22,0,0,,,,,,,,,,,,,,
03/02/2023 6:30,51.81151442,886.7968315,303.1295669,672.7710142,1201.582308,2706.963039,6550.199827,166.5377497,5482.463026,12980.17938,4704.826598,470.6354842,604,0,1068,388,76,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 7:00,57.1784852,978.6569662,334.5296823,742.4609746,1326.049952,2987.367727,7228.711766,183.7888038,6050.371902,14324.75006,5192.182878,519.3869427,322,0,54,160,0,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 7:30,59.63033983,1020.622482,348.8745559,774.2982358,1382.911929,3115.468207,7538.684133,191.6698001,6309.816207,14939.00565,5414.82742,541.6586288,292,0,0,138,0,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 8:00,62.03243672,1061.736353,362.928316,805.4893944,1438.619954,3240.969028,7842.365948,199.3908601,6563.995371,15540.79562,5632.953633,563.4783354,0,0,0,0,60,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 8:30,62.481972,1069.43052,365.5583768,811.3265971,1449.045313,3264.45561,7899.19783,200.8358013,6611.563187,15653.41631,5673.774395,567.5617376,0,0,0,0,104,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 9:00,64.62498559,1106.109966,378.0963386,839.1535665,1498.74483,3376.42027,8170.125392,207.72409,6838.327313,16190.29891,5868.374137,587.0280329,0,42,0,0,246,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 9:30,65.10540499,1114.33274,380.9070906,845.3917984,1509.886434,3401.520433,8230.861755,209.268302,6889.163146,16310.6569,5911.99938,591.3919743,0,0,0,0,278,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 10:00,65.27526755,1117.240079,381.9008922,847.5974588,1513.825788,3410.395133,8252.336398,209.8142912,6907.137244,16353.21205,5927.424019,592.9349391,0,0,0,0,338,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 10:30,65.47086686,1120.587923,383.0452699,850.1373103,1518.362013,3420.614487,8277.064775,210.4430061,6927.83469,16402.21494,5945.185724,594.7116867,0,0,0,0,400,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 11:00,65.33531996,1118.267925,382.2522363,848.3772377,1515.218488,3413.532654,8259.928443,210.0073177,6913.491722,16368.25679,5932.877174,593.4804319,0,0,0,0,388,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 11:30,65.39194082,1119.237038,382.5835035,849.1124579,1516.531607,3416.490888,8267.086657,210.1893141,6919.483088,16382.44184,5938.018721,593.9947535,0,0,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 12:00,65.56351918,1122.173743,383.5873434,851.3403977,1520.510751,3425.455232,8288.778216,210.7408184,6937.638744,16425.42684,5953.599165,595.5533039,0,0,0,0,402,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 12:30,65.62185582,1123.172223,383.9286491,852.0978974,1521.863659,3428.50311,8296.153346,210.9283298,6943.811666,16440.04174,5958.896516,596.0832111,0,0,0,0,444,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 13:00,65.12942595,1114.743879,381.0476281,845.7037099,1510.443514,3402.775441,8233.898573,209.3455125,6891.704938,16316.67479,5914.180642,591.6101712,0,0,0,0,350,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 13:30,63.96097738,1094.744918,374.2114778,830.5314391,1483.34554,3341.728257,8086.179062,205.5897683,6768.06493,16023.94697,5808.07782,580.9964426,0,0,0,0,406,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 14:00,62.94866512,1077.418358,368.2888217,817.3865936,1459.868586,3288.838625,7958.198869,202.3358931,6660.946567,15770.33549,5716.153202,571.8009948,0,0,0,0,284,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 14:30,61.82311114,1058.153573,361.7036313,802.7713078,1433.765397,3230.032527,7815.902248,198.718025,6541.845473,15488.35391,5613.945491,561.5769038,0,0,0,0,270,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 15:00,61.54515421,1053.396111,360.0774104,799.1620451,1427.319183,3215.51029,7780.761922,197.824588,6512.433313,15418.71823,5588.705171,559.0520521,0,58,0,0,422,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 15:30,62.1285206,1063.380908,363.4904665,806.7370409,1440.848275,3245.98906,7854.513221,199.6997026,6574.162539,15564.86721,5641.678681,564.3511237,0,148,0,0,452,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 16:00,62.98641235,1078.064433,368.5096666,817.8767404,1460.743999,3290.810781,7962.971011,202.457224,6664.940812,15779.79219,5719.5809,572.1438759,0,54,0,0,452,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 16:30,64.78455347,1108.841102,379.0299098,841.2255506,1502.445435,3384.757109,8190.298541,208.236989,6855.212072,16230.27495,5882.863949,588.4774848,0,42,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 17:00,68.03424741,1164.462296,398.0426395,883.4227324,1577.810433,3554.541789,8601.136654,218.6824801,7199.080171,17044.41078,6177.957554,617.9964306,0,190,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 17:30,69.19068549,1184.255688,404.8085211,898.4390474,1604.629869,3614.96147,8747.337755,222.399619,7321.449282,17334.12966,6282.969745,628.5010607,0,208,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 18:00,69.00023354,1180.995945,403.6942588,895.9660341,1600.213017,3605.011047,8723.260126,221.7874493,7301.296506,17286.41631,6265.675453,626.7710698,0,208,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 18:30,67.84379545,1161.202554,396.9283771,880.9497192,1573.393583,3544.591368,8577.059024,218.0703104,7178.927394,16996.69744,6160.663261,616.2664396,0,240,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 19:00,66.34076911,1135.477017,388.1347386,861.4329656,1538.536276,3466.063711,8387.040974,213.2391328,7019.883859,16620.14888,6024.178574,602.6135376,0,88,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 19:30,64.50831232,1104.113007,377.4137274,837.6385674,1496.039011,3370.324515,8155.375132,207.3490671,6825.981468,16161.06912,5857.779436,585.9682185,0,4,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 20:00,62.47339309,1069.283684,365.5081849,811.2152,1448.846355,3264.007392,7898.113253,200.8082261,6610.655404,15651.26705,5672.995373,567.4838101,0,80,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 20:30,59.92030723,1025.585513,350.5710456,778.0634542,1389.636683,3130.617949,7575.342866,192.6018424,6340.499263,15011.65031,5441.15837,544.2925792,0,6,0,0,358,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 21:00,57.37065296,981.9460759,335.653983,744.9562672,1330.506594,2997.407794,7253.006311,184.4064886,6070.706235,14372.89326,5209.632976,521.1325192,0,0,0,0,220,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 21:30,54.83472494,938.5415748,320.8172278,712.0273154,1271.694837,2864.914785,6932.405082,176.2552552,5802.365659,13737.57502,4979.354017,498.0971434,0,0,0,0,106,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 22:00,52.49782781,898.5436517,307.1449269,681.6827739,1217.498886,2742.820416,6636.966059,168.7437668,5555.085644,13152.11936,4767.148374,476.869686,0,0,0,0,220,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 22:30,49.10229227,840.4262584,287.2789332,637.5918429,1138.751613,2565.416042,6207.690123,157.829497,5195.785239,12301.44628,4458.811391,446.0259723,0,0,0,0,294,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 23:00,46.48229086,795.5827719,271.9502963,603.5712005,1077.990075,2428.530506,5876.46003,149.4080265,4918.548393,11645.06538,4220.898016,422.2269067,0,0,0,0,294,0,0,0,0,,,,,,,,,,,,,,
03/02/2023 23:30,44.68071817,764.7473686,261.4099762,580.1778316,1036.209056,2334.40489,5648.698668,143.6172316,4727.914021,11193.72292,4057.303356,405.8621268,0,0,0,0,232,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 0:00,44.7098865,765.2466084,261.5806289,580.5565813,1036.885511,2335.92883,5652.386233,143.7109873,4731.000481,11201.03037,4059.952031,406.1270804,0,0,0,0,68,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 0:30,45.25207408,774.5265965,264.7527634,587.5968714,1049.459608,2364.256157,5720.931558,145.4537408,4788.372349,11336.86296,4109.186233,411.0520999,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 1:00,44.16941469,755.9959874,258.4185329,573.5385707,1024.351205,2307.691144,5584.057824,141.9737487,4673.810169,11065.62764,4010.873633,401.2176464,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 1:30,43.76620557,749.0947305,256.059509,568.3029118,1015.000215,2286.624936,5533.082663,140.6777137,4631.144382,10964.61289,3974.25959,397.5550528,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 2:00,43.00096613,735.9970259,251.5823825,558.3662999,997.2532301,2246.64396,5436.338314,138.2180046,4550.170161,10772.8998,3904.770812,390.6039177,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 2:30,42.43475757,726.3058991,248.2697105,551.0140982,984.1220529,2217.061625,5364.756171,136.3980404,4490.256501,10631.04932,3853.355347,385.4607012,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 3:00,41.61461306,712.2684488,243.4713553,540.3645455,965.1017416,2174.212059,5261.070524,133.7618499,4403.472472,10425.58104,3778.880826,378.01083,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 3:30,41.61289728,712.2390817,243.4613168,540.342266,965.0619501,2174.122415,5260.853608,133.7563349,4403.290915,10425.15119,3778.725022,377.9952444,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 4:00,41.11875162,703.7813712,240.5702576,533.9257991,953.6020134,2148.305104,5198.38192,132.1680025,4351.00263,10301.3544,3733.853344,373.5066191,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 4:30,41.01065726,701.931247,239.9378384,532.522197,951.0951523,2142.657568,5184.716238,131.8205548,4339.564567,10274.27385,3724.037664,372.5247323,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 5:00,40.72412141,697.0269496,238.2614256,528.8015372,944.4499807,2127.687112,5148.491337,130.8995426,4309.244624,10202.4889,3698.018323,369.921953,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 5:30,41.13247789,704.0163076,240.6505648,534.1040342,953.920345,2149.022251,5200.117246,132.2121229,4352.455082,10304.7932,3735.099779,373.6313031,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 6:00,42.73158812,731.386399,250.0063537,554.8684342,991.0059731,2232.56994,5402.282567,137.3521428,4521.665783,10705.41336,3880.309515,388.1569935,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 6:30,44.44565584,760.7240827,260.0347153,577.1255539,1030.757628,2322.123739,5618.981233,142.8616706,4703.040774,11134.83348,4035.958148,403.7269126,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 7:00,46.63842715,798.2551734,272.8637907,605.5986259,1081.611096,2436.688059,5896.199347,149.9098954,4935.07004,11684.18173,4235.076219,423.6451875,0,0,0,0,0,340,0,0,0,,,,,,,,,,,,,,
04/02/2023 7:30,48.19121122,824.8323544,281.9485427,625.761482,1117.622355,2517.815375,6092.507948,154.9010092,5099.378714,12073.19595,4376.079236,437.7500694,0,0,0,0,0,364,0,0,0,,,,,,,,,,,,,,
04/02/2023 8:00,51.76518825,886.0039211,302.85853,672.1694705,1200.507938,2704.542666,6544.343106,166.3888436,5477.560998,12968.57343,4700.619878,470.2146755,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 8:30,53.81726533,921.1269138,314.8644566,698.8156316,1248.098508,2811.756223,6803.774142,172.9848348,5694.702628,13482.67398,4886.961985,488.8549392,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 9:00,56.19362548,961.8002791,328.7676407,729.6725994,1303.209662,2935.912392,7104.202224,180.6231693,5946.158445,14078.01618,5102.751132,510.440863,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 9:30,57.6057153,985.9693618,337.0292439,748.0085449,1335.958022,3009.688945,7282.723746,185.1620496,6095.579482,14431.78271,5230.978183,523.2677334,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 10:00,58.59229081,1002.855416,342.801324,760.8191993,1358.838104,3061.233924,7407.450207,188.3331991,6199.974496,14678.94644,5320.565735,532.2293985,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 10:30,59.01780512,1010.138445,345.2908471,766.3444904,1368.706382,3083.465497,7461.24527,189.7009298,6245.00052,14785.54922,5359.205236,536.0946037,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 11:00,59.16193094,1012.605277,346.1340728,768.2159598,1372.048864,3090.995548,7479.466179,190.1641934,6260.25127,14821.65662,5372.292808,537.403786,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 11:30,59.63033983,1020.622482,348.8745559,774.2982358,1382.911929,3115.468207,7538.684133,191.6698001,6309.816207,14939.00565,5414.82742,541.6586288,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/02/2023 12:00,59.92888616,1025.732349,350.6212377,778.1748513,1389.835641,3131.066166,7576.427445,192.6294176,6341.407045,15013.79955,5441.937393,544.3705066,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
